order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO59235,268,1294,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59235,378,1294,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59236,397,11498,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59236,380,11498,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59237,390,12937,2013-06-01,2013-06-08,2013-06-13,29,1,29.0
SO59237,393,12937,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59237,349,12937,2013-06-01,2013-06-08,2013-06-13,55,1,55.0
SO59237,347,12937,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59238,390,3840,2013-06-01,2013-06-08,2013-06-13,29,1,29.0
SO59238,393,3840,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59238,361,3840,2013-06-01,2013-06-08,2013-06-13,2,1,2.0
SO59239,386,162,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59239,391,162,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59239,206,162,2013-06-01,2013-06-08,2013-06-13,10,1,10.0
SO59239,397,162,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59240,244,9462,2013-06-01,2013-06-08,2013-06-13,2443,1,2443.0
SO59240,207,9462,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59240,397,9462,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59240,347,9462,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59241,219,3498,2013-06-01,2013-06-08,2013-06-13,769,1,769.0
SO59241,347,3498,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59242,218,3561,2013-06-01,2013-06-08,2013-06-13,769,1,769.0
SO59242,374,3561,2013-06-01,2013-06-08,2013-06-13,70,1,70.0
SO59243,221,3379,2013-06-01,2013-06-08,2013-06-13,769,1,769.0
SO59243,206,3379,2013-06-01,2013-06-08,2013-06-13,10,1,10.0
SO59243,397,3379,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59243,337,3379,2013-06-01,2013-06-08,2013-06-13,24,1,24.0
SO59244,209,8692,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59244,384,8692,2013-06-01,2013-06-08,2013-06-13,25,1,25.0
SO59244,391,8692,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59245,223,3006,2013-06-01,2013-06-08,2013-06-13,2295,1,2295.0
SO59245,206,3006,2013-06-01,2013-06-08,2013-06-13,10,1,10.0
SO59245,397,3006,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59245,382,3006,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59246,226,2896,2013-06-01,2013-06-08,2013-06-13,2320,1,2320.0
SO59246,276,2896,2013-06-01,2013-06-08,2013-06-13,22,1,22.0
SO59246,346,2896,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59247,224,2904,2013-06-01,2013-06-08,2013-06-13,2295,1,2295.0
SO59247,348,2904,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59248,225,1017,2013-06-01,2013-06-08,2013-06-13,2320,1,2320.0
SO59248,206,1017,2013-06-01,2013-06-08,2013-06-13,10,1,10.0
SO59248,397,1017,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59249,222,957,2013-06-01,2013-06-08,2013-06-13,2295,1,2295.0
SO59250,227,1027,2013-06-01,2013-06-08,2013-06-13,2320,1,2320.0
SO59250,206,1027,2013-06-01,2013-06-08,2013-06-13,10,1,10.0
SO59250,397,1027,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59250,394,1027,2013-06-01,2013-06-08,2013-06-13,64,1,64.0
SO59251,237,9212,2013-06-01,2013-06-08,2013-06-13,1701,1,1701.0
SO59251,377,9212,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59252,233,13463,2013-06-01,2013-06-08,2013-06-13,1120,1,1120.0
SO59252,379,13463,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59253,232,14054,2013-06-01,2013-06-08,2013-06-13,1120,1,1120.0
SO59253,268,14054,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59253,377,14054,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59254,228,17317,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59255,250,15580,2013-06-01,2013-06-08,2013-06-13,742,1,742.0
SO59255,207,15580,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59255,397,15580,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59255,347,15580,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59256,252,15602,2013-06-01,2013-06-08,2013-06-13,742,1,742.0
SO59256,207,15602,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59256,397,15602,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59256,346,15602,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59257,253,18129,2013-06-01,2013-06-08,2013-06-13,742,1,742.0
SO59257,390,18129,2013-06-01,2013-06-08,2013-06-13,29,1,29.0
SO59258,254,18167,2013-06-01,2013-06-08,2013-06-13,742,1,742.0
SO59258,207,18167,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59258,397,18167,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59259,266,1114,2013-06-01,2013-06-08,2013-06-13,2384,1,2384.0
SO59259,390,1114,2013-06-01,2013-06-08,2013-06-13,29,1,29.0
SO59259,393,1114,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59259,336,1114,2013-06-01,2013-06-08,2013-06-13,24,1,24.0
SO59260,266,14285,2013-06-01,2013-06-08,2013-06-13,2384,1,2384.0
SO59260,346,14285,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59261,264,14405,2013-06-01,2013-06-08,2013-06-13,2384,1,2384.0
SO59261,207,14405,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59261,397,14405,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59261,348,14405,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59262,395,6677,2013-06-01,2013-06-08,2013-06-13,64,1,64.0
SO59262,229,6677,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59263,228,7460,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59263,397,7460,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59263,207,7460,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59263,348,7460,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59264,230,12174,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59264,397,12174,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59264,207,12174,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59264,346,12174,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59265,231,11257,2013-06-01,2013-06-08,2013-06-13,540,1,540.0
SO59265,268,11257,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59265,387,11257,2013-06-01,2013-06-08,2013-06-13,21,1,21.0
SO59266,235,8415,2013-06-01,2013-06-08,2013-06-13,1120,1,1120.0
SO59266,388,8415,2013-06-01,2013-06-08,2013-06-13,25,1,25.0
SO59267,233,8474,2013-06-01,2013-06-08,2013-06-13,1120,1,1120.0
SO59267,207,8474,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59267,397,8474,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59268,235,9727,2013-06-01,2013-06-08,2013-06-13,1120,1,1120.0
SO59268,207,9727,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59268,397,9727,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59268,337,9727,2013-06-01,2013-06-08,2013-06-13,24,1,24.0
SO59269,267,5604,2013-06-01,2013-06-08,2013-06-13,2384,1,2384.0
SO59269,207,5604,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59269,397,5604,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59269,347,5604,2013-06-01,2013-06-08,2013-06-13,35,1,35.0
SO59270,247,3050,2013-06-01,2013-06-08,2013-06-13,742,1,742.0
SO59270,207,3050,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59270,397,3050,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59270,362,3050,2013-06-01,2013-06-08,2013-06-13,120,1,120.0
SO59271,261,458,2013-06-01,2013-06-08,2013-06-13,2384,1,2384.0
SO59271,207,458,2013-06-01,2013-06-08,2013-06-13,9,1,9.0
SO59271,397,458,2013-06-01,2013-06-08,2013-06-13,5,1,5.0
SO59271,379,458,2013-06-01,2013-06-08,2013-06-13,54,1,54.0
SO59271,336,458,2013-06-01,2013-06-08,2013-06-13,24,1,24.0
SO59272,226,1238,2013-06-02,2013-06-09,2013-06-14,2320,1,2320.0
SO59272,386,1238,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59272,347,1238,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59272,268,1238,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59273,227,1623,2013-06-02,2013-06-09,2013-06-14,2320,1,2320.0
SO59273,206,1623,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59273,397,1623,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59274,224,2783,2013-06-02,2013-06-09,2013-06-14,2295,1,2295.0
SO59274,397,2783,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59274,206,2783,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59274,346,2783,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59275,391,1683,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59275,384,1683,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59275,348,1683,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59276,391,1371,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59276,276,1371,2013-06-02,2013-06-09,2013-06-14,22,1,22.0
SO59277,392,5174,2013-06-02,2013-06-09,2013-06-14,4,1,4.0
SO59277,270,5174,2013-06-02,2013-06-09,2013-06-14,8,1,8.0
SO59278,377,6246,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59279,348,4237,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59279,379,4237,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59280,348,4584,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59281,220,2845,2013-06-02,2013-06-09,2013-06-14,769,1,769.0
SO59281,270,2845,2013-06-02,2013-06-09,2013-06-14,8,1,8.0
SO59282,239,6771,2013-06-02,2013-06-09,2013-06-14,1701,1,1701.0
SO59282,207,6771,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59282,397,6771,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59283,212,418,2013-06-02,2013-06-09,2013-06-14,540,1,540.0
SO59283,206,418,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59283,348,418,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59283,268,418,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59284,211,3980,2013-06-02,2013-06-09,2013-06-14,540,1,540.0
SO59284,384,3980,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59284,397,3980,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59284,346,3980,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59285,217,3961,2013-06-02,2013-06-09,2013-06-14,565,1,565.0
SO59285,276,3961,2013-06-02,2013-06-09,2013-06-14,22,1,22.0
SO59285,347,3961,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59286,217,3945,2013-06-02,2013-06-09,2013-06-14,565,1,565.0
SO59286,276,3945,2013-06-02,2013-06-09,2013-06-14,22,1,22.0
SO59286,206,3945,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59287,217,9892,2013-06-02,2013-06-09,2013-06-14,565,1,565.0
SO59287,384,9892,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59288,245,5434,2013-06-02,2013-06-09,2013-06-14,2443,1,2443.0
SO59288,392,5434,2013-06-02,2013-06-09,2013-06-14,4,1,4.0
SO59288,389,5434,2013-06-02,2013-06-09,2013-06-14,33,1,33.0
SO59288,348,5434,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59289,221,2813,2013-06-02,2013-06-09,2013-06-14,769,1,769.0
SO59289,350,2813,2013-06-02,2013-06-09,2013-06-14,50,1,50.0
SO59290,393,521,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59290,207,521,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59291,393,17086,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59292,387,332,2013-06-02,2013-06-09,2013-06-14,21,1,21.0
SO59292,392,332,2013-06-02,2013-06-09,2013-06-14,4,1,4.0
SO59292,361,332,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59293,390,16639,2013-06-02,2013-06-09,2013-06-14,29,1,29.0
SO59293,393,16639,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59293,361,16639,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59294,384,15508,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59294,361,15508,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59295,384,14855,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59295,361,14855,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59296,385,1141,2013-06-02,2013-06-09,2013-06-14,30,1,30.0
SO59296,361,1141,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59297,206,10901,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59297,397,10901,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59297,349,10901,2013-06-02,2013-06-09,2013-06-14,55,1,55.0
SO59298,206,4817,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59298,397,4817,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59298,349,4817,2013-06-02,2013-06-09,2013-06-14,55,1,55.0
SO59299,397,278,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59299,206,278,2013-06-02,2013-06-09,2013-06-14,10,1,10.0
SO59299,382,278,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59299,349,278,2013-06-02,2013-06-09,2013-06-14,55,1,55.0
SO59300,374,8852,2013-06-02,2013-06-09,2013-06-14,70,1,70.0
SO59300,379,8852,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59301,374,8708,2013-06-02,2013-06-09,2013-06-14,70,1,70.0
SO59301,268,8708,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59302,376,8693,2013-06-02,2013-06-09,2013-06-14,70,1,70.0
SO59302,335,8693,2013-06-02,2013-06-09,2013-06-14,24,1,24.0
SO59303,375,8154,2013-06-02,2013-06-09,2013-06-14,70,1,70.0
SO59304,397,15186,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59304,268,15186,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59304,380,15186,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59305,391,5235,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59305,381,5235,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59306,397,13948,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59306,346,13948,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59307,391,3593,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59308,391,6707,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59308,384,6707,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59308,270,6707,2013-06-02,2013-06-09,2013-06-14,8,1,8.0
SO59309,268,474,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59309,378,474,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59310,385,5435,2013-06-02,2013-06-09,2013-06-14,30,1,30.0
SO59310,391,5435,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59310,346,5435,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59311,392,8520,2013-06-02,2013-06-09,2013-06-14,4,1,4.0
SO59311,347,8520,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59312,385,6738,2013-06-02,2013-06-09,2013-06-14,30,1,30.0
SO59313,385,9909,2013-06-02,2013-06-09,2013-06-14,30,1,30.0
SO59313,391,9909,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59313,348,9909,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59313,268,9909,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59314,397,9968,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59315,385,7629,2013-06-02,2013-06-09,2013-06-14,30,1,30.0
SO59315,391,7629,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59315,346,7629,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59315,352,7629,2013-06-02,2013-06-09,2013-06-14,50,1,50.0
SO59315,268,7629,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59316,393,1836,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59316,348,1836,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59317,393,4442,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59317,348,4442,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59318,391,313,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59318,386,313,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59319,241,9477,2013-06-02,2013-06-09,2013-06-14,2443,1,2443.0
SO59319,397,9477,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59319,207,9477,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59319,349,9477,2013-06-02,2013-06-09,2013-06-14,55,1,55.0
SO59319,381,9477,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59320,214,8697,2013-06-02,2013-06-09,2013-06-14,565,1,565.0
SO59320,391,8697,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59320,384,8697,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59320,361,8697,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59321,211,4902,2013-06-02,2013-06-09,2013-06-14,540,1,540.0
SO59321,377,4902,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59322,226,2886,2013-06-02,2013-06-09,2013-06-14,2320,1,2320.0
SO59322,276,2886,2013-06-02,2013-06-09,2013-06-14,22,1,22.0
SO59322,348,2886,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59322,337,2886,2013-06-02,2013-06-09,2013-06-14,24,1,24.0
SO59323,224,3240,2013-06-02,2013-06-09,2013-06-14,2295,1,2295.0
SO59324,223,3007,2013-06-02,2013-06-09,2013-06-14,2295,1,2295.0
SO59325,252,1403,2013-06-02,2013-06-09,2013-06-14,742,1,742.0
SO59325,348,1403,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59326,259,1460,2013-06-02,2013-06-09,2013-06-14,1215,1,1215.0
SO59326,346,1460,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59327,236,13462,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59328,232,13925,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59328,207,13925,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59328,397,13925,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59328,268,13925,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59329,268,11580,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59329,229,11580,2013-06-02,2013-06-09,2013-06-14,540,1,540.0
SO59330,233,13468,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59330,348,13468,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59331,265,16865,2013-06-02,2013-06-09,2013-06-14,2384,1,2384.0
SO59331,378,16865,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59331,268,16865,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59332,264,445,2013-06-02,2013-06-09,2013-06-14,2384,1,2384.0
SO59333,246,18020,2013-06-02,2013-06-09,2013-06-14,742,1,742.0
SO59333,348,18020,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59334,250,15608,2013-06-02,2013-06-09,2013-06-14,742,1,742.0
SO59335,256,14404,2013-06-02,2013-06-09,2013-06-14,1215,1,1215.0
SO59335,390,14404,2013-06-02,2013-06-09,2013-06-14,29,1,29.0
SO59335,393,14404,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59335,347,14404,2013-06-02,2013-06-09,2013-06-14,35,1,35.0
SO59336,236,9196,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59336,380,9196,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59337,233,8117,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59337,379,8117,2013-06-02,2013-06-09,2013-06-14,54,1,54.0
SO59337,268,8117,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59338,237,6270,2013-06-02,2013-06-09,2013-06-14,1701,1,1701.0
SO59338,388,6270,2013-06-02,2013-06-09,2013-06-14,25,1,25.0
SO59338,361,6270,2013-06-02,2013-06-09,2013-06-14,2,1,2.0
SO59339,234,9834,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59340,235,13032,2013-06-02,2013-06-09,2013-06-14,1120,1,1120.0
SO59340,353,13032,2013-06-02,2013-06-09,2013-06-14,50,1,50.0
SO59341,229,11444,2013-06-02,2013-06-09,2013-06-14,540,1,540.0
SO59341,207,11444,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59341,397,11444,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59342,261,14736,2013-06-02,2013-06-09,2013-06-14,2384,1,2384.0
SO59342,207,14736,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59342,268,14736,2013-06-02,2013-06-09,2013-06-14,9,1,9.0
SO59342,397,14736,2013-06-02,2013-06-09,2013-06-14,5,1,5.0
SO59343,384,1037,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59343,361,1037,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59344,375,11575,2013-06-03,2013-06-10,2013-06-15,70,1,70.0
SO59345,206,18118,2013-06-03,2013-06-10,2013-06-15,10,1,10.0
SO59346,392,5178,2013-06-03,2013-06-10,2013-06-15,4,1,4.0
SO59346,389,5178,2013-06-03,2013-06-10,2013-06-15,33,1,33.0
SO59346,361,5178,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59347,238,6770,2013-06-03,2013-06-10,2013-06-15,1701,1,1701.0
SO59347,388,6770,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59347,361,6770,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59348,219,3139,2013-06-03,2013-06-10,2013-06-15,769,1,769.0
SO59348,276,3139,2013-06-03,2013-06-10,2013-06-15,22,1,22.0
SO59348,350,3139,2013-06-03,2013-06-10,2013-06-15,50,1,50.0
SO59348,335,3139,2013-06-03,2013-06-10,2013-06-15,24,1,24.0
SO59349,353,851,2013-06-03,2013-06-10,2013-06-15,50,1,50.0
SO59350,384,15467,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59351,393,506,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59351,361,506,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59352,389,13813,2013-06-03,2013-06-10,2013-06-15,33,1,33.0
SO59352,350,13813,2013-06-03,2013-06-10,2013-06-15,50,1,50.0
SO59353,384,1432,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59353,361,1432,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59354,391,15126,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59354,384,15126,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59355,385,828,2013-06-03,2013-06-10,2013-06-15,30,1,30.0
SO59355,391,828,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59355,347,828,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59356,385,12501,2013-06-03,2013-06-10,2013-06-15,30,1,30.0
SO59356,391,12501,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59357,385,11161,2013-06-03,2013-06-10,2013-06-15,30,1,30.0
SO59357,391,11161,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59357,361,11161,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59358,206,10918,2013-06-03,2013-06-10,2013-06-15,10,1,10.0
SO59358,397,10918,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59358,349,10918,2013-06-03,2013-06-10,2013-06-15,55,1,55.0
SO59359,385,11992,2013-06-03,2013-06-10,2013-06-15,30,1,30.0
SO59359,391,11992,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59360,206,10580,2013-06-03,2013-06-10,2013-06-15,10,1,10.0
SO59360,397,10580,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59361,397,7366,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59361,348,7366,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59362,276,2851,2013-06-03,2013-06-10,2013-06-15,22,1,22.0
SO59362,346,2851,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59363,391,3972,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59363,347,3972,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59364,276,7188,2013-06-03,2013-06-10,2013-06-15,22,1,22.0
SO59364,206,7188,2013-06-03,2013-06-10,2013-06-15,10,1,10.0
SO59364,397,7188,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59364,270,7188,2013-06-03,2013-06-10,2013-06-15,8,1,8.0
SO59365,388,5536,2013-06-03,2013-06-10,2013-06-15,25,1,25.0
SO59365,268,5536,2013-06-03,2013-06-10,2013-06-15,9,1,9.0
SO59365,392,5536,2013-06-03,2013-06-10,2013-06-15,4,1,4.0
SO59366,391,2782,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59366,385,2782,2013-06-03,2013-06-10,2013-06-15,30,1,30.0
SO59366,346,2782,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59367,392,15418,2013-06-03,2013-06-10,2013-06-15,4,1,4.0
SO59367,361,15418,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59368,390,9731,2013-06-03,2013-06-10,2013-06-15,29,1,29.0
SO59368,393,9731,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59368,347,9731,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59369,393,14667,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59369,346,14667,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59370,386,1093,2013-06-03,2013-06-10,2013-06-15,35,1,35.0
SO59370,391,1093,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
SO59370,361,1093,2013-06-03,2013-06-10,2013-06-15,2,1,2.0
SO59371,276,6348,2013-06-03,2013-06-10,2013-06-15,22,1,22.0
SO59372,206,3200,2013-06-03,2013-06-10,2013-06-15,10,1,10.0
SO59372,397,3200,2013-06-03,2013-06-10,2013-06-15,5,1,5.0
